t,x,y,z,yaw,gps_x,gps_y,gps_z,imu_yaw,odo,min_lidar,moisture
26.681581497192383,11.907712254218671,21.08541877456676,0.21524568228794932,4.339128165023084,11.903969397675011,21.064496530162142,0.21991757743339801,4.3497774596508725,66.81907421795877,4.000000000000001,0.5998735968267288
26.713199377059937,11.872705517864047,20.996029018946793,0.20600137772480775,4.339128323647702,11.91765951011142,20.98085645518545,0.2072307931591944,4.354184388656349,66.89802250048021,4.000000000000001,0.6487517813601607
26.744194984436035,11.83988671386473,20.912226118614797,0.19768150361798034,4.339128458883415,11.807361414463768,20.909833837611096,0.18872801942552897,4.343970335904714,66.98990328819974,4.000000000000001,0.6487517813601607
26.77523136138916,11.804880001398823,20.822836353639552,0.19019361692183567,4.339128590889912,11.796978866082364,20.850169808724143,0.17539007533887563,4.338582902952511,67.07095000191696,4.000000000000001,0.6487517813601607
26.80629873275757,11.770967258768788,20.73624001487567,0.18345451889530545,4.339128707191761,11.727637948812337,20.727255748602165,0.18776079285582328,4.343374820158507,67.1739393591837,4.000000000000001,0.6487517813601607
26.837318420410156,11.737054525327116,20.649643672513452,0.17738933067142826,4.339128813297417,11.725758790834272,20.656723285474932,0.16518643716349257,4.344652429938198,67.2711364511932,4.000000000000001,0.6487517813601607
26.86802339553833,11.70314180026855,20.563047326868258,0.17193066126993878,4.339128910104124,11.682934957857373,20.580735905571277,0.18616273118517446,4.335982412286002,67.37333529692701,4.000000000000001,0.6487517813601607
26.899832248687744,11.669229082858676,20.476450978227696,0.16701785880859826,4.339128998429915,11.655814371775332,20.473413441900714,0.17871139491811325,4.332288110874559,67.45191713297366,4.000000000000001,0.6487517813601607
26.930362224578857,11.635316372427662,20.389854626854085,0.1625963365933918,4.339129079020625,11.653595930559046,20.43928047334706,0.15785985892998025,4.347060799517997,67.55832990105097,4.000000000000001,0.6487517813601607
26.96088671684265,11.601403668364567,20.303258272986678,0.15861696659970598,4.339129152556281,11.620038792910917,20.297487456353895,0.15692563695267278,4.355656142157298,67.64449417318617,3.800000000000001,0.6487517813601607
26.991880893707275,11.567490970112143,20.21666191684371,0.15503553360538874,4.3391292196569236,11.557910176434959,20.2371160561098,0.15002968889126686,4.334605398330956,67.75846581806013,4.000000000000001,0.6487517813601607
27.0230655670166,11.534672234833671,20.13285898959936,0.15181224391050321,4.339129278912725,11.50477715864138,20.12178695762469,0.15139360734687826,4.350992764079603,67.81615248353492,4.000000000000001,0.6487517813601607
27.05277109146118,11.500759546566362,20.04626262954604,0.14891128318510624,4.3391293349633315,11.507166485275002,20.062242110069825,0.14489625529392094,4.348573929076529,67.92133983188452,3.800000000000001,0.6487517813601607
27.08431625366211,11.466846862728573,19.95966626775804,0.14054419777077004,4.339129386114651,11.478329129046253,19.998643600720985,0.12811822594962236,4.3354521121339085,68.0114170266175,3.800000000000001,0.690103688841867
27.115412950515747,11.432934182933279,19.873069904386924,0.13301382089786745,4.339129432796697,11.40857438130976,19.87552067222507,0.12461897407409428,4.338478312478145,68.09303223681047,4.000000000000001,0.690103688841867
27.146373748779297,11.400115464005976,19.789266970739163,0.12623648171225513,4.339129474027253,11.405165492379668,19.80985438106089,0.12911112620776571,4.338695128297594,68.20549888254055,4.000000000000001,0.690103688841867
27.176486253738403,11.366202791158884,19.70267060464701,0.12013687644520404,4.339129513033343,11.367059559821316,19.7004570703221,0.12101586886826272,4.334742367414609,68.2955208512736,3.800000000000001,0.690103688841867
27.20752739906311,11.332290121394804,19.616074237347497,0.11464723170485806,4.339129548635447,11.325910186512274,19.594153775799757,0.1320763501102487,4.3509918429202825,68.37835550710707,4.000000000000001,0.690103688841867
27.239062309265137,11.2983774544448,19.52947786894594,0.10970655143854668,4.339129581131923,11.296400536283134,19.510109917011604,0.09601115963348976,4.340814347041838,68.47184929943647,4.000000000000001,0.690103688841867
27.26911234855652,11.264464790063501,19.442881499538434,0.10525993919886645,4.3391296107948785,11.274926685968682,19.40097235822002,0.0968080387947816,4.3457943351328705,68.5765583281238,4.000000000000001,0.690103688841867
27.300164699554443,11.230552128027025,19.35628512921265,0.10125798818315423,4.3391296378724915,11.22756782564408,19.37172806407241,0.1053557719750636,4.355418091746794,68.64725345578643,4.000000000000001,0.690103688841867
27.33178734779358,11.196639468131092,19.269688758048595,0.09765623226901324,4.339129662591119,11.221104026832501,19.275268372637957,0.09750911288306231,4.3402022947535475,68.73451038257187,4.000000000000001,0.690103688841867
27.362317323684692,11.1638207668361,19.185885817495713,0.09441465194628634,4.339129684429284,11.151319782927326,19.19752821193639,0.10395584005935146,4.345458716342739,68.85275723006784,4.000000000000001,0.690103688841867
27.392351388931274,11.129908110620844,19.09928944489024,0.09149722965583214,4.339129705094949,11.123610011946672,19.099565936748153,0.08362447609629017,4.346798131653087,68.9149298926368,4.000000000000001,0.690103688841867
27.42316174507141,11.09599545603946,19.012693071644915,0.08887154959442335,4.339129723962619,11.128170473815063,19.028245903642123,0.08549028147361806,4.330835721907397,69.02259223015719,4.000000000000001,0.690103688841867
27.454718112945557,11.062082802949861,18.92609669781538,0.0818604717571302,4.3391297411894785,11.065977238385877,18.946420973880056,0.08731374637126785,4.349666482519837,69.1118872657222,4.200000000000001,0.7411640039227041
27.48544692993164,11.028170151222374,18.83950032345242,0.07555050170356636,4.339129756918916,11.0382023862214,18.8624317985233,0.06988375158243106,4.3487107212255856,69.22293817553552,4.200000000000001,0.7411640039227041
27.515644311904907,10.995351457167045,18.75569738006436,0.0648945665496549,4.3391297708184196,10.970904630960135,18.740876569449497,0.05324130369103407,4.33802089152466,69.30516779881196,4.200000000000001,0.706050590573793
27.547171354293823,10.960344851388644,18.666307573308355,0.0553042249111346,4.3391297843988434,10.956000504809614,18.68897560603122,0.04639689237786419,4.3346715237582645,69.39551978912607,4.200000000000001,0.706050590573793
27.579707860946655,10.9253382467154,18.576917766119553,0.04667291743646632,4.339129796762188,10.923687661763793,18.573981772074085,0.051097947120187406,4.345246844743133,69.50269820904123,4.200000000000001,0.706050590573793
27.61053991317749,10.891425599382456,18.490321390035614,0.03890474070926487,4.33912980766634,10.855939027413733,18.461484014645357,0.03784447805863943,4.321507016179809,69.59173576931494,4.400000000000001,0.706050590573793
27.641621828079224,10.857512952911893,18.40372501361395,0.031913381654783565,4.339129817624975,10.882902291085882,18.38364646610963,0.028989920315704118,4.331687745184224,69.67808147759058,4.200000000000001,0.706050590573793
27.672755002975464,10.823600307228972,18.317128636883833,0.02562115850575039,4.339129826720516,10.830697688038708,18.369604844748018,0.01836856186565071,4.34280533534489,69.75528556077005,4.200000000000001,0.706050590573793
27.703316926956177,10.79078161853215,18.233325691397287,0.019958157671620534,4.3391298347601825,10.794244448631286,18.238433409407815,0.0074358600914254044,4.330391544038202,69.8581359170515,4.400000000000001,0.706050590573793
27.734074592590332,10.756868974204586,18.146729314136387,0.014861456920903661,4.339129842371938,10.798286675059373,18.14113850509015,0.015616200269754752,4.343108196113462,69.98736943623433,4.600000000000001,0.706050590573793
27.765121698379517,10.722956330479132,18.06013293663969,0.010274426245258476,4.33912984932502,10.718263597505244,18.06090884943122,0.012356783341743787,4.338543184865107,70.03780533577168,4.400000000000001,0.706050590573793
27.796202421188354,10.689043687303714,17.973536558927588,0.0018775330725413252,4.339129855676747,10.676798288626916,17.948370631148755,-0.0008893574043757698,4.338224522375611,70.13517806638009,4.400000000000001,0.7517129560776199
27.82631778717041,10.655131044630789,17.8869401810187,-0.005679670782904111,4.339129861479429,10.64377590631001,17.879418568081388,-0.01592621783253783,4.343050917864846,70.23541828887974,4.600000000000001,0.7517129560776199
27.85789728164673,10.621218402416943,17.800343802930033,-0.012481154252805004,4.339129866780803,10.63522457569086,17.76083658968596,-0.0131824051654283,4.351551086883125,70.32007734049544,4.600000000000001,0.7517129560776199
27.888550758361816,10.587305760622538,17.713747424677106,-0.01860248937571581,4.3391298716244355,10.568875598186827,17.676712191352216,-0.010536337575536603,4.345436990937028,70.41403531304444,4.800000000000002,0.7517129560776199
27.919472694396973,10.554487075373968,17.629944477840162,-0.024111690986335532,4.339129875907324,10.515504897305284,17.624549526518365,-0.02192025560592253,4.342671609705943,70.50259925110561,4.800000000000002,0.7517129560776199
27.95000386238098,10.520574434301713,17.543348099304428,-0.029069972435893283,4.3391298799636875,10.494401506700878,17.55389747143506,-0.03337887790144801,4.341654343787521,70.61274649570859,4.600000000000001,0.7517129560776199
27.98111653327942,10.486661793550445,17.456751720642988,-0.03353242574049526,4.3391298836704095,10.4587656100361,17.48057667261905,-0.03609133101217883,4.335811601101336,70.70328020542698,4.800000000000002,0.7517129560776199
28.012321710586548,10.452749153092515,17.37015534186667,-0.037548633714637035,4.339129887057818,10.433715698791799,17.359088186424167,-0.04869018500288193,4.336006540113251,70.80559176168772,4.800000000000002,0.7517129560776199
28.042299270629883,10.419930469029456,17.286352394565462,-0.041163220891364635,4.339129890053734,10.406058942130882,17.28696686517174,-0.04624427224812061,4.3460616921861215,70.87451247134494,5.000000000000002,0.7517129560776199
28.072678565979004,10.386017829076728,17.1997560155913,-0.04441634935041948,4.33912989289181,10.405678990348163,17.232958591006984,-0.043904144341740184,4.328699274753601,70.97037724228883,5.000000000000002,0.7517129560776199
28.103559017181396,10.352105189348634,17.11315963652917,-0.04734416496356884,4.339129895485849,10.33614704557532,17.080971714875382,-0.04043627724189498,4.331085493261662,71.0817438092682,5.000000000000002,0.7517129560776199
28.133332014083862,10.3192865059331,17.029356688974378,-0.04997919901540326,4.339129897780488,10.333173982531768,17.052456849809595,-0.044861934650017664,4.346841089507952,71.1521730078253,5.000000000000002,0.7517129560776199
28.164714097976685,10.285373866591986,16.942760309760697,-0.05472416054684527,4.339129899954608,10.29405324593964,16.925727030370304,-0.06172679440608779,4.34744982130412,71.26457484340885,5.200000000000002,0.7846877800159043
28.195385694503784,10.251461227422984,16.856163930479614,-0.05899462592514308,4.33912990194214,10.229751984203709,16.856781873378655,-0.051757063647981626,4.336270952806236,71.33631350557722,5.200000000000002,0.7846877800159043
28.226316928863525,10.217548588411335,16.76956755113691,-0.06283804476561111,4.339129903759211,10.214673919598175,16.726042703677994,-0.06738838964293999,4.352261470637348,71.42633676275832,5.200000000000002,0.7846877800159043
28.257118940353394,10.184729905631569,16.68576460333314,-0.06629712172203235,4.339129905366955,10.133464219819366,16.686088912625053,-0.08041448658335192,4.364724378047315,71.53181106262863,5.400000000000002,0.7846877800159043
28.28818964958191,10.150817266891089,16.59916822388424,-0.06941029098281146,4.339129906890627,10.180724460369717,16.61931635732179,-0.06886222416203651,4.352653355554,71.6297795710981,5.400000000000002,0.7846877800159043
28.318779945373535,10.116904628271259,16.512571844388095,-0.07221214331751266,4.339129908283888,10.114854907815207,16.519020516683508,-0.08852016847087565,4.3425300050299125,71.70865137972115,5.400000000000002,0.7846877800159043
28.34945774078369,10.08408594583927,16.428768896448133,-0.07473381041874373,4.339129909516885,10.105613736747767,16.417092630977415,-0.057552713844621586,4.3237621536464825,71.7804846871386,5.400000000000002,0.7846877800159043
28.380148887634277,10.050173307427423,16.342172516870537,-0.0770033108098517,4.33912991068563,10.074260533354172,16.339539211115603,-0.07147390570300105,4.342620984397639,71.90754971965787,5.600000000000002,0.7846877800159043
28.410625219345093,10.016260669108142,16.25557613725669,-0.07904586116184888,4.339129911754558,10.020677317004901,16.256915254286156,-0.075320419130393,4.336656044821654,71.97881712327826,5.600000000000002,0.7846877800159043
